date,eval_date,trial_id,core,apply_to,f,g,f_tilde,gate_binding,left_tail_score,lt_median,skew,skew_estimator,left_tail_rule,sigma_hat,sigma_star,lookback,skew_lookback_months,g_min,f_min,f_max,cash_ticker,cash_price_source,thin_history_tickers,n_panel_names_eligible,n_null_names,qqqm_first_valid,turnover,cost_return,w_VOO,w_QQQM,w_IJR,w_BIL
2024-12-31,2025-01-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0801695323966641,-1.781514735428431,realized_amaya,cvar_5,0.13556339284252872,0.17423307942256494,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,237,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-01-31,2025-02-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0801695323966641,0.1814212457026146,realized_amaya,cvar_5,0.1494152644968183,0.17370349050160877,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,240,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-02-28,2025-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04577153577911873,0.0801695323966641,-0.6716441119022892,realized_amaya,cvar_5,0.14343647601555665,0.17308136009212371,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,240,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-03-31,2025-04-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.054910065799341476,0.0801695323966641,-0.631233069119623,realized_amaya,cvar_5,0.1710309699783934,0.17415908910811975,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,241,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-04-30,2025-05-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.5764514746014426,1.0,0.5764514746014426,False,0.054910065799341476,0.0801695323966641,0.9121409784465749,realized_amaya,cvar_5,0.3208018716539114,0.18492671196979996,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,251,2020-10-13,0.42354852539855736,0.0002117742626992787,0.40351603222100985,0.11529029492028853,0.057645147460144264,0.42354852539855736
2025-05-30,2025-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.5619480266338223,1.0,0.5619480266338223,False,0.054910065799341476,0.0707412564970568,1.691663625918958,realized_amaya,cvar_5,0.32888662298471927,0.18481718877252487,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,253,2020-10-13,0.014503447967620375,7.251723983810188e-06,0.3933636186436756,0.11238960532676445,0.056194802663382226,0.43805197336617774
2025-06-30,2025-07-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.5949586544001795,1.0,0.5949586544001795,False,0.05151519201017029,0.0613129805974495,0.5767804771567538,realized_amaya,cvar_5,0.3088989372761583,0.1837820960674686,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,254,2020-10-13,0.033010627766357215,1.6505313883178606e-05,0.41647105808012563,0.1189917308800359,0.05949586544001795,0.4050413455998205
2025-07-31,2025-08-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,0.5160257519342172,realized_amaya,cvar_5,0.1253408414466411,0.182336592819198,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,267,2020-10-13,0.4050413455998205,0.00020252067279991027,0.7,0.2,0.1,0.0
2025-08-29,2025-09-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,0.6390657741474279,realized_amaya,cvar_5,0.10412884335378121,0.1815190314351461,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,268,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-09-30,2025-10-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,0.7468326628693945,realized_amaya,cvar_5,0.09514880556659254,0.18027106270037735,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,269,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-10-31,2025-11-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.0613129805974495,-0.9409473399522984,realized_amaya,cvar_5,0.11284970036657628,0.17968196320963778,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,271,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-11-28,2025-12-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.05918307395322468,-0.19379514532435954,realized_amaya,cvar_5,0.13372679369112153,0.17945798268176077,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,272,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-12-31,2026-01-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05151519201017029,0.057053167308999855,-0.5103600443759612,realized_amaya,cvar_5,0.1375238766533438,0.1783080908084673,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,275,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-01-30,2026-02-27,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04208396039506895,0.057053167308999855,-0.6867425661339427,realized_amaya,cvar_5,0.12413071893202336,0.1774520201208757,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,295,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-02-27,2026-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.04208396039506895,0.057053167308999855,0.11722072027699465,realized_amaya,cvar_5,0.11344072689691284,0.1769901618047205,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,300,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2026-03-31,2026-04-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.057053167308999855,0.10792986239804564,realized_amaya,cvar_5,0.14913535699778965,0.17677349997473582,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,305,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
