date,eval_date,trial_id,core,apply_to,f,g,f_tilde,gate_binding,left_tail_score,lt_median,skew,skew_estimator,left_tail_rule,sigma_hat,sigma_star,lookback,skew_lookback_months,g_min,f_min,f_max,cash_ticker,cash_price_source,thin_history_tickers,n_panel_names_eligible,n_null_names,qqqm_first_valid,turnover,cost_return,w_VOO,w_QQQM,w_IJR,w_BIL
2026-07-31,2026-08-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.054910065799341476,0.05411544588479905,realized_amaya,cvar_5,0.1383463382202154,0.17565810199241308,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.10799922170707042,5.399961085353521e-05,0.7,0.2,0.1,0.0
2026-08-31,2026-09-16,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_cvar5,option_a,option_a_vt,1.0,1.0,1.0,False,0.05470224533758883,0.054910065799341476,1.5025960985019078,realized_amaya,cvar_5,0.11758294978775972,0.17495279845462508,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2020-11-30,2020-12-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,1.8096335709654985,1.2974344953165096,realized_amaya,adverse_rs,0.1725586351534862,0.19655749503893236,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,159,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2020-12-31,2021-01-29,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.9048167854827492,1.1574670112098557,realized_amaya,adverse_rs,0.08475951398550026,0.16108421258698608,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,163,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-01-29,2021-02-26,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.9912394971728384,0.25,0.2478098742932096,True,0.6292777795336822,0.0,-0.6292777795336822,realized_amaya,adverse_rs,0.15820552496260631,0.15681956501389882,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,165,2020-10-13,0.7521901257067904,0.00037609506285339524,0.17346691200524672,0.04956197485864192,0.02478098742932096,0.7521901257067904
2021-02-26,2021-03-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.9584909069162808,0.25,0.2396227267290702,True,0.4414810862480415,0.3146388897668411,-0.4414810862480415,realized_amaya,adverse_rs,0.16666055093674378,0.15974262261452657,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,168,2020-10-13,0.008187147564139354,4.093573782069677e-06,0.16773590871034913,0.04792454534581404,0.02396227267290702,0.7603772732709297
2021-03-31,2021-04-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.9567441668792633,1.0,0.9567441668792633,False,0.0,0.4414810862480415,0.6112541878618175,realized_amaya,adverse_rs,0.1720757160141774,0.16463243755813686,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,171,2020-10-13,0.7171214401501931,0.00035856072007509656,0.6697209168154843,0.19134883337585268,0.09567441668792634,0.043255833120736664
2021-04-30,2021-05-28,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.22074054312402075,0.8891284758746884,realized_amaya,adverse_rs,0.11357034319925466,0.1572673155173817,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,173,2020-10-13,0.043255833120736664,2.162791656036833e-05,0.7,0.2,0.1,0.0
2021-05-28,2021-06-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,0.3572811956440592,0.0,-0.3572811956440592,realized_amaya,adverse_rs,0.15213475619825517,0.15686903609410532,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,177,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2021-06-30,2021-07-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.1786405978220296,0.3653180709543913,realized_amaya,adverse_rs,0.08842131261880498,0.1497772850799746,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,180,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2021-07-30,2021-08-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.36971411823645894,realized_amaya,adverse_rs,0.11560138619765561,0.14615172090236206,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,184,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-08-31,2021-09-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.5663643704191799,realized_amaya,adverse_rs,0.09092833945186884,0.1415043667253468,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,187,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2021-09-30,2021-10-29,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,1.1935022365350227,0.0,-1.1935022365350227,realized_amaya,adverse_rs,0.1282988187718391,0.1405124631672338,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,190,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2021-10-29,2021-11-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.8762411389374886,realized_amaya,adverse_rs,0.11025780532890737,0.13901142160171953,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,192,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2021-11-30,2021-12-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,1.366898761381862,0.0,-1.366898761381862,realized_amaya,adverse_rs,0.13278836398436084,0.13720496738717505,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,198,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2021-12-31,2022-01-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.7846552407741884,1.0,0.7846552407741884,False,0.0,0.0,0.7061188590801553,realized_amaya,adverse_rs,0.18070030914234875,0.14178744457805992,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,199,2020-10-13,0.5346552407741884,0.00026732762038709417,0.5492586685419318,0.1569310481548377,0.07846552407741884,0.21534475922581164
2022-01-31,2022-02-28,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.7269641712944956,0.25,0.1817410428236239,True,0.2359700727182373,0.0,-0.2359700727182373,realized_amaya,adverse_rs,0.20072017244526846,0.14591637382376285,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,201,2020-10-13,0.6029141979505644,0.0003014570989752822,0.12721872997653674,0.03634820856472478,0.01817410428236239,0.8182589571763761
2022-02-28,2022-03-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.601139623059878,0.25,0.1502849057649695,True,0.41025933871954645,0.0,-0.41025933871954645,realized_amaya,adverse_rs,0.25479506526606727,0.15316740949156069,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,203,2020-10-13,0.03145613705865438,1.572806852932719e-05,0.10519943403547864,0.030056981152993902,0.015028490576496951,0.8497150942350304
2022-03-31,2022-04-29,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.6514794749368954,1.0,0.6514794749368954,False,0.0,0.0,0.31452361754912866,realized_amaya,adverse_rs,0.24526894831428359,0.159787685666114,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,205,2020-10-13,0.5011945691719258,0.00025059728458596295,0.45603563245582673,0.1302958949873791,0.06514794749368955,0.3485205250631046
2022-04-29,2022-05-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.644864646130948,0.25,0.161216161532737,True,0.9579432521648152,0.0,-0.9579432521648152,realized_amaya,adverse_rs,0.25555479974961576,0.16479825550760124,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,206,2020-10-13,0.4902633134041584,0.0002451316567020792,0.11285131307291589,0.0322432323065474,0.0161216161532737,0.838783838467263
2022-05-31,2022-06-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.5432133580953316,0.25,0.1358033395238329,True,0.42552864362854675,0.0,-0.42552864362854675,realized_amaya,adverse_rs,0.32893047775613243,0.17867942940181045,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.02541282200890408,1.270641100445204e-05,0.09506233766668301,0.02716066790476658,0.01358033395238329,0.8641966604761671
2022-06-30,2022-07-29,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.6021187842127829,0.25,0.15052969605319572,True,0.709805502182492,0.11798503635911865,-0.709805502182492,realized_amaya,adverse_rs,0.3110904726613119,0.1873134171790091,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.014726356529362775,7.363178264681387e-06,0.105370787237237,0.030105939210639143,0.015052969605319572,0.8494703039468043
2022-07-29,2022-08-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.9271306030634122,1.0,0.9271306030634122,False,0.0,0.2359700727182373,1.2551806162847297,realized_amaya,adverse_rs,0.20298233804244467,0.18819113748051314,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.7766009070102164,0.0003883004535051082,0.6489914221443885,0.18542612061268246,0.09271306030634123,0.07286939693658778
2022-08-31,2022-09-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.8783990860137462,0.25,0.21959977150343654,True,0.7470270367509021,0.11798503635911865,-0.7470270367509021,realized_amaya,adverse_rs,0.21541631610629072,0.189221495180214,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.7075308315599756,0.00035376541577998783,0.15371984005240558,0.04391995430068731,0.021959977150343656,0.7804002284965634
2022-09-30,2022-10-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.7775521514215326,0.25,0.19438803785538314,True,1.2075992302058944,0.2359700727182373,-1.2075992302058944,realized_amaya,adverse_rs,0.2471582428577954,0.19217842347564443,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,207,2020-10-13,0.025211733648053403,1.2605866824026702e-05,0.1360716264987682,0.03887760757107663,0.019438803785538316,0.8056119621446168
2022-10-31,2022-11-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.6901394869859467,1.0,0.6901394869859467,False,0.0,0.29662563418114823,0.635417035156739,realized_amaya,adverse_rs,0.2854178778290848,0.1969781477815822,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,214,2020-10-13,0.49575144913056357,0.0002478757245652818,0.48309764089016266,0.13802789739718935,0.06901394869859467,0.30986051301405326
2022-11-30,2022-12-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.6718848956318167,1.0,0.6718848956318167,False,0.0,0.2359700727182373,1.569493343847315,realized_amaya,adverse_rs,0.29833526766348056,0.20044696017736774,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,214,2020-10-13,0.018254591354129983,9.127295677064991e-06,0.4703194269422717,0.13437697912636334,0.06718848956318167,0.32811510436818325
2022-12-30,2023-01-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,0.631253593492083,0.11798503635911865,-0.631253593492083,realized_amaya,adverse_rs,0.18701026165764675,0.20128244480993984,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,215,2020-10-13,0.42188489563181675,0.00021094244781590837,0.175,0.05,0.025,0.75
2023-01-31,2023-02-28,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.2359700727182373,0.8441760253861695,realized_amaya,adverse_rs,0.1709357426675394,0.2002682379480692,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,220,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2023-02-28,2023-03-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,0.17395538306629488,0.11798503635911865,-0.17395538306629488,realized_amaya,adverse_rs,0.1827970514762075,0.19967664982344924,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,220,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2023-03-31,2023-04-28,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.17395538306629488,0.22662918907368487,realized_amaya,adverse_rs,0.19149525462798955,0.19883410690141384,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2023-04-28,2023-05-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.08697769153314744,0.6838417034717907,realized_amaya,adverse_rs,0.13300679817301472,0.19718924107995775,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-05-31,2023-06-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.8942820315639752,realized_amaya,adverse_rs,0.14034388672961703,0.19542987786135502,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-06-30,2023-07-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,1.1563663525338295,realized_amaya,adverse_rs,0.11415890892530414,0.19345203612306855,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-07-31,2023-08-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.5626273804165761,realized_amaya,adverse_rs,0.09665793875624541,0.19142548405932544,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2023-08-31,2023-09-29,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,0.21866419869737325,0.0,-0.21866419869737325,realized_amaya,adverse_rs,0.12669352750436003,0.18976976928284697,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2023-09-29,2023-10-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,1.224501786793204,0.0,-1.224501786793204,realized_amaya,adverse_rs,0.11315586874888267,0.18826342778297098,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2023-10-31,2023-11-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,0.5205595648615631,0.0,-0.5205595648615631,realized_amaya,adverse_rs,0.15131810506120935,0.1871654015295978,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2023-11-30,2023-12-29,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,1.8654918051069498,realized_amaya,adverse_rs,0.12616791103304303,0.1860431016993839,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2023-12-29,2024-01-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.5605285835574597,realized_amaya,adverse_rs,0.10259151297311155,0.1845010804541926,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-01-31,2024-02-29,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.08259530019302186,realized_amaya,adverse_rs,0.12513467585574176,0.1829160018608861,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-02-29,2024-03-28,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.8070442636363666,realized_amaya,adverse_rs,0.14588695521847286,0.18213009031057614,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-03-28,2024-04-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.6134879786530743,realized_amaya,adverse_rs,0.10383004480985053,0.18072417968126522,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-04-30,2024-05-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,0.5625801955965618,0.0,-0.5625801955965618,realized_amaya,adverse_rs,0.14576783508412358,0.17967955356451548,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2024-05-31,2024-06-28,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,1.1420631159800394,realized_amaya,adverse_rs,0.09683767420665612,0.17835646761336132,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2024-06-28,2024-07-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,1.8908993460865544,realized_amaya,adverse_rs,0.07732307606074115,0.1768705043181808,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2024-07-31,2024-08-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,0.5359926973592983,0.0,-0.5359926973592983,realized_amaya,adverse_rs,0.1585648416625441,0.1761175388569944,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2024-08-30,2024-09-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.8669883296842391,0.25,0.21674708242105978,True,0.1918139191841553,0.0,-0.1918139191841553,realized_amaya,adverse_rs,0.20410176722376464,0.17695385025093308,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.03325291757894022,1.6626458789470112e-05,0.15172295769474184,0.04334941648421196,0.02167470824210598,0.7832529175789402
2024-09-30,2024-10-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,0.4806093913485223,0.0,-0.4806093913485223,realized_amaya,adverse_rs,0.1500122324510061,0.1764565397478691,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.03325291757894022,1.6626458789470112e-05,0.175,0.05,0.025,0.75
2024-10-31,2024-11-29,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,1.0003672433198756,0.0,-1.0003672433198756,realized_amaya,adverse_rs,0.11822283763536905,0.17502365139610773,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2024-11-29,2024-12-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,1.7288453084905884,realized_amaya,adverse_rs,0.1548821745471451,0.17466613328319172,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2024-12-31,2025-01-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,1.781514735428431,0.0,-1.781514735428431,realized_amaya,adverse_rs,0.1524647669190223,0.17423307942256494,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2025-01-31,2025-02-28,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.1814212457026146,realized_amaya,adverse_rs,0.1440721932943855,0.17370349050160877,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2025-02-28,2025-03-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,0.25,0.25,True,0.6716441119022892,0.0,-0.6716441119022892,realized_amaya,adverse_rs,0.13818507243193462,0.17308136009212371,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2025-03-31,2025-04-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.8041962806261589,0.25,0.20104907015653972,True,0.631233069119623,0.0,-0.631233069119623,realized_amaya,adverse_rs,0.21656291294025504,0.17415908910811975,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.04895092984346028,2.4475464921730138e-05,0.1407343491095778,0.040209814031307946,0.020104907015653973,0.7989509298434603
2025-04-30,2025-05-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,0.36853584670501377,1.0,0.36853584670501377,False,0.0,0.0,0.9121409784465749,realized_amaya,adverse_rs,0.5017875835503741,0.18492671196979996,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.167486776548474,8.3743388274237e-05,0.2579750926935096,0.07370716934100276,0.03685358467050138,0.6314641532949863
2025-05-30,2025-06-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,1.691663625918958,realized_amaya,adverse_rs,0.17824449736548353,0.18481718877252487,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.6314641532949863,0.00031573207664749314,0.7,0.2,0.1,0.0
2025-06-30,2025-07-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.5767804771567538,realized_amaya,adverse_rs,0.10470959913097047,0.1837820960674686,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-07-31,2025-08-29,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.5160257519342172,realized_amaya,adverse_rs,0.07375282812519744,0.182336592819198,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-08-29,2025-09-30,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.6390657741474279,realized_amaya,adverse_rs,0.13024242107557144,0.1815190314351461,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-09-30,2025-10-31,SM_option_a_vt_L21_SL21_g0p25_realizedamaya_adversers,option_a,option_a_vt,1.0,1.0,1.0,False,0.0,0.0,0.7468326628693945,realized_amaya,adverse_rs,0.07478664285164062,0.18027106270037735,21,21,0.25,0.25,1.0,BIL,prices,QQQM,339,221,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
